Link,Pilseta,Zemes Tips,Zemes Numurs,Datums,Datu iev.,Cena EUR,Cena m2,Platiba Daudzums,Platiba Mervieniba,Adrese
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/lielupe/jkkkc.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 09:32'],11/28/2022,2000000,684.93,2920,m²,E. Birznieka-Upīša 8 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/kantinieku-pag/lddhg.html,Rēzekne un raj.,Lauksaimniecības zeme,78600010031,['Datums: 08.11.2022 16:02'],11/28/2022,1165000,0.5,233,ha.,Āres 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/priedaine/gkdde.html,Jūrmala,Zeme privātmājas būvēšanai,13000050210,['Datums: 22.11.2022 13:09'],11/28/2022,950000,132.05,7194,m²,Salaspils 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/praulienas-pag/jdefn.html,Madona un raj.,Lauksaimniecības zeme,NA,['Datums: 24.11.2022 16:53'],11/28/2022,890000,0.59,151,ha.,Pie Aiviekstes upes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/asari/fgpbx.html,Jūrmala,Zeme privātmājas būvēšanai,1300 016 4501,['Datums: 25.11.2022 12:26'],11/28/2022,664500,60,11075,m²,Dāvja iela 22 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/other/glxkc.html,Cits,Cits,NA,['Datums: 07.11.2022 09:44'],11/28/2022,540000,6.75,8,ha.,Ādažu nov. 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/kocenu-pag/cinix.html,Valmiera un raj.,Komerciāla apbūve,96640080449,['Datums: 10.11.2022 15:18'],11/28/2022,500000,21.1,23700,m²,Brandeļi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/lielupe/olfok.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 11:52'],11/28/2022,495000,152.64,3243,m²,Lašu iela 19a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/madona/embfn.html,Madona un raj.,Lauksaimniecības zeme,70700020116,['Datums: 31.10.2022 17:02'],11/28/2022,480000,0.6,80,ha.,Ogas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/exefl.html,Kuldīga un raj.,Komerciāla apbūve,NA,['Datums: 24.11.2022 16:43'],11/28/2022,477700,50,9554,m²,Mērnieku iela 2 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/engures-pag/ehlmj.html,Tukums un raj.,Zemes gabals ciemata,90500080286,['Datums: 13.11.2022 19:34'],11/28/2022,465555,4.23,11,ha.,Madaras 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/sloka/fhjpo.html,Jūrmala,Komerciāla apbūve,NA,['Datums: 24.11.2022 08:37'],11/28/2022,378820,20,18941,m²,Ventspils šoseja 65 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valka-and-reg/ergemes-pag/dlgjk.html,Valka un raj.,Lauksaimniecības zeme,94520110156,['Datums: 09.11.2022 14:03'],11/28/2022,354000,0.26,136,ha.,Buciņi un Saulgoži 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/lielupe/clejl.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 13:44'],11/28/2022,350000,210.84,1660,m²,Kuršu iela 4 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/gulbene-and-reg/ligo-pag/exeni.html,Gulbene un raj.,Lauksaimniecības zeme,NA,['Datums: 11.10.2022 18:09'],11/28/2022,338000,0.34,99,ha.,Upsalas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/iecavas-nov/acife.html,Bauska un raj.,Komerciāla apbūve,40640080069,['Datums: 08.11.2022 12:23'],11/28/2022,324000,2.7,12,ha.,Iecavas stacija 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/fhdhb.html,Ogre un raj.,Zeme privātmājas būvēšanai,74940110046,['Datums: 27.11.2022 13:19'],11/28/2022,315000,7.88,4,ha.,Līvciema 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/bulduri/hpged.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 15:10'],11/28/2022,310000,166.94,1857,m²,Kuldīgas iela 2b 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/bulduri/behbp.html,Jūrmala,Daudzstāvu būve,13000075203,['Datums: 25.11.2022 11:19'],11/28/2022,300000,280.37,1070,m²,Баускас 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/bgkklc.html,Cēsis un raj.,Daudzstāvu būve,NA,['Datums: 25.11.2022 07:13'],11/28/2022,300000,35.29,8500,m²,Briezu iela 18 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/femix.html,Cēsis un raj.,Komerciāla apbūve,NA,['Datums: 24.11.2022 10:53'],11/28/2022,300000,30.73,9763,m²,Piebalgas 10a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgrivas-l-t/fpgpd.html,Limbaži un raj.,Lauksaimniecības zeme,NA,['Datums: 25.11.2022 09:45'],11/28/2022,300000,2,15,ha.,Jaunbērzi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/liepupes-pag/fgmhg.html,Limbaži un raj.,Cits,66600030015,['Datums: 21.10.2022 09:35'],11/28/2022,300000,1.03,29,ha.,Krimalnieki 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ludza-and-reg/zalesjes-pag/npihn.html,Ludza un raj.,Komerciāla apbūve,68960070149,['Datums: 07.11.2022 12:15'],11/28/2022,300000,3.75,8,ha.,Klusumiņš 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/liezeres-pag/ekkcm.html,Madona un raj.,Fermeru saimniecības,70680020014,['Datums: 05.11.2022 10:00'],11/28/2022,296940,0.59,50,ha.,Krastablukas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/libagu-pag/eejfj.html,Talsi un raj.,Komerciāla apbūve,88720160008,['Datums: 27.11.2022 10:06'],11/28/2022,276548,2.3,12,ha.,Burtnieki 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/rezekne/alhno.html,Rēzekne un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 07.11.2022 09:44'],11/28/2022,275000,11.32,24284,m²,Rāzna 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/madona-and-reg/indranu-pag/cxxexj.html,Madona un raj.,Lauksaimniecības zeme,NA,['Datums: 22.11.2022 22:20'],11/28/2022,270000,0.4,68,ha.,Gulbiši 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/kolkas-pag/ipopb.html,Talsi un raj.,Zeme privātmājas būvēšanai,"88620060006, 007, 0138",['Datums: 23.11.2022 17:11'],11/28/2022,260000,5,52000,m²,"Vaides kāpas, Vabas "
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/liepupes-pag/eipbp.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 10.10.2022 20:37'],11/28/2022,259000,1.46,17.74,ha.,Vidzemes jūrmala 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/veremu-pag/himmb.html,Rēzekne un raj.,Komerciāla apbūve,78960070307,['Datums: 14.11.2022 08:57'],11/28/2022,250000,3.52,71000,m²,Biznesa parks 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/valmiera/hjfnk.html,Valmiera un raj.,"Vasarnīcas zemes gabals, dārzs",NA,['Datums: 02.11.2022 21:53'],11/28/2022,250000,2.27,11,ha.,Sīmanēni un Pabērziņ 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/asari/bjlik.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 18.11.2022 17:24'],11/28/2022,249000,166,1500,m²,Стацияс 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/vaidavas-pag/ckjej.html,Valmiera un raj.,Cits,96880040095,['Datums: 14.11.2022 13:16'],11/28/2022,245000,1.94,12.6,ha.,Veļķi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aluksne-and-reg/gaujienas-pag/cdcko.html,Alūksne un raj.,Lauksaimniecības zeme,NA,['Datums: 12.11.2022 13:28'],11/28/2022,235000,0.45,52,ha.,Markuzi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/lielupe/bbkdld.html,Jūrmala,Zeme privātmājas būvēšanai,1E+11,['Datums: 23.11.2022 15:19'],11/28/2022,230000,93,2473,m²,Vikingu iela 1a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/fijbg.html,Cēsis un raj.,Cits,NA,['Datums: 17.11.2022 12:39'],11/28/2022,220000,3.06,7.2,ha.,Rūpniecības iela 30 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/liepaja/bfegc.html,Liepāja un raj.,Daudzstāvu būve,NA,['Datums: 25.11.2022 18:42'],11/28/2022,215000,7.3,29458,m²,Brīvības iela 207 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/asari/agpdg.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 09:02'],11/28/2022,210000,131.25,1600,m²,Oļģerta iela 11 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgrivas-l-t/djixh.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 04.11.2022 18:33'],11/28/2022,210000,1.4,15,ha.,Lejas lūši 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/bauska-and-reg/iecavas-nov/dnohx.html,Bauska un raj.,Komerciāla apbūve,40640100080,['Datums: 13.11.2022 17:01'],11/28/2022,205920,3.9,5.28,ha.,A7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/bxbld.html,Ogre un raj.,Komerciāla apbūve,NA,['Datums: 22.11.2022 16:27'],11/28/2022,200000,10,2,ha.,Ādmiņi-1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/pumpuri/lgmfi.html,Jūrmala,Zeme privātmājas būvēšanai,13000131101,['Datums: 19.11.2022 09:53'],11/28/2022,180000,36.79,4892,m²,Slokas 99 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/ligatnes-pag/fjndg.html,Cēsis un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 27.11.2022 10:44'],11/28/2022,180000,2.57,7,ha.,Geizeri 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/turlavas-pag/dlbbc.html,Kuldīga un raj.,Lauksaimniecības zeme,62920040041,['Datums: 04.11.2022 18:18'],11/28/2022,180000,0.9,20,ha.,Veldres 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/liepupes-pag/ifiig.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 14.11.2022 14:44'],11/28/2022,180000,3.21,5.6,ha.,Akmeņurgas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/preili/afcho.html,Preiļi un raj.,Komerciāla apbūve,NA,['Datums: 22.11.2022 18:16'],11/28/2022,179700,54.8,3279,m²,Tirgus laukums 13d 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/aigem.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 16:14'],11/28/2022,170000,17,10000,m²,Bākas iela 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/daugavpils/gphol.html,Daugavpils un raj.,Komerciāla apbūve,5000112401,['Datums: 27.11.2022 20:01'],11/28/2022,167000,5.3,31528,m²,Vaļņu iela 57 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kraslava-and-reg/kombulu-pag/jnfde.html,Krāslava un raj.,Zeme privātmājas būvēšanai,60740020222,['Datums: 02.11.2022 10:15'],11/28/2022,165000,1.65,10,ha.,Nav 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/lielvardes-l-t/hjegi.html,Ogre un raj.,Lauksaimniecības zeme,NA,['Datums: 20.11.2022 11:01'],11/28/2022,162000,0.9,18,ha.,Kaibala 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/cfixg.html,Kuldīga un raj.,Zeme privātmājas būvēšanai,62010110093,['Datums: 20.10.2022 08:23'],11/28/2022,155000,6.82,22731,m²,Alsungas 26 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valka-and-reg/brantu-pag/hgbgf.html,Valka un raj.,Lauksaimniecības zeme,94480060006,['Datums: 15.11.2022 10:37'],11/28/2022,155000,0.55,28,ha.,Rīderi 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/skultes-pag/cfphi.html,Limbaži un raj.,Zemes gabals ciemata,NA,['Datums: 16.11.2022 11:09'],11/28/2022,150000,4.63,3.24,ha.,Vārzas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ludza-and-reg/mezvidu-pag/ahico.html,Ludza un raj.,Lauksaimniecības zeme,6870 010 0153,['Datums: 05.11.2022 10:44'],11/28/2022,150000,0.47,32,ha.,Pori pori 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/engures-pag/ibexe.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 16.11.2022 18:01'],11/28/2022,148000,44.85,3300,m²,Cīrulēni 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/sloka/aijnf.html,Jūrmala,Komerciāla apbūve,NA,['Datums: 28.11.2022 09:40'],11/28/2022,145000,30.14,4811,m²,Ventspils šoseja 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/rucavas-pag/jmhmi.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 10:16'],11/28/2022,139000,10,1.39,ha.,450m līdz jūrai 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/valteri/bjijm.html,Jūrmala,Zeme privātmājas būvēšanai,1300 021 5802,['Datums: 24.11.2022 22:09'],11/28/2022,135000,42.35,3188,m²,Jūrkalnes iela 37 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/bxhmm.html,Cēsis un raj.,Komerciāla apbūve,NA,['Datums: 17.11.2022 12:39'],11/28/2022,135000,15.37,8781,m²,Priekuļu 6 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/skriveru-pag/bfpdh.html,Aizkraukle un raj.,Zeme privātmājas būvēšanai,32820060054,['Datums: 08.11.2022 09:26'],11/28/2022,130000,2.17,6,ha.,Raksti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kraslava-and-reg/kaplavas-pag/acgmn.html,Krāslava un raj.,Komerciāla apbūve,60700090260,['Datums: 17.11.2022 21:35'],11/28/2022,130000,0.26,50,ha.,Krivoje 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgriva/bohlp.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66720110038,['Datums: 21.11.2022 16:33'],11/28/2022,130000,1.3,10,ha.,Vaiči 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/hfncp.html,Ogre un raj.,Zemes gabals ciemata,NA,['Datums: 20.11.2022 23:43'],11/28/2022,129000,21.15,6100,m²,Daglīšu 15 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/kemeri/pxxib.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 15:57'],11/28/2022,128900,13.63,9454,m²,Durbes iela 2b 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/bikstu-pag/bkkbo.html,Dobele un raj.,Lauksaimniecības zeme,NA,['Datums: 02.11.2022 14:37'],11/28/2022,125000,0.74,17,ha.,Radzini 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/kauguri/ajxbg.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 10:59'],11/28/2022,120800,50,2416,m²,Vijolīšu iela 7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kraslava-and-reg/udrisu-pag/omdjx.html,Krāslava un raj.,Cits,NA,['Datums: 22.10.2022 11:27'],11/28/2022,120000,0.48,25,ha.,Тартакс 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/vanes-pag/bohxc.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 13.11.2022 22:24'],11/28/2022,120000,0.71,17,ha.,Vānes dzirnavas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jekabpils-and-reg/akniste/ddkcx.html,Jēkabpils un raj.,Lauksaimniecības zeme,56250080121,['Datums: 21.11.2022 10:11'],11/28/2022,119000,0.48,25,ha.,Vecindrāni 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/sventes-pag/ionkj.html,Daugavpils un raj.,Cits,44880070026,['Datums: 18.11.2022 08:00'],11/28/2022,117000,0.98,12,ha.,Ezeraine 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/laidzes-pag/jcgxe.html,Talsi un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 18:36'],11/28/2022,116000,0.58,20,ha.,Zeme 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/ceres-pag/akhib.html,Tukums un raj.,Cits,90440030022,['Datums: 24.11.2022 15:24'],11/28/2022,116000,1.45,8,ha.,Jauncemnieki 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/kolkas-pag/agcbp.html,Talsi un raj.,Zeme privātmājas būvēšanai,8862-004-0084,['Datums: 21.11.2022 08:12'],11/28/2022,115000,7.72,14900,m²,Pitrags 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/liepaja/biiil.html,Liepāja un raj.,Daudzstāvu būve,NA,['Datums: 24.11.2022 11:04'],11/28/2022,111000,25.34,4381,m²,Rojas 10 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/dobele-and-reg/annenieku-pag/bjgfh.html,Dobele un raj.,Cits,46420030170,['Datums: 13.10.2022 18:53'],11/28/2022,106000,1.77,6,ha.,Silenieki 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/melluzi/fbfjm.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 13:54'],11/28/2022,105000,46.17,2274,m²,Kalēju iela 23 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/vandzenes-pag/blhxx.html,Talsi un raj.,Zeme privātmājas būvēšanai,88940050553,['Datums: 27.11.2022 20:44'],11/28/2022,105000,5.25,2,ha.,Švalbes švalbes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/daugavpils-and-reg/vecsalienas-pag/llomk.html,Daugavpils un raj.,Lauksaimniecības zeme,NA,['Datums: 26.11.2022 19:14'],11/28/2022,104100,0.3,34.7,ha.,Vecsalienas pag. 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/preili-and-reg/rusonas-pag/cgcpd.html,Preiļi un raj.,Komerciāla apbūve,NA,['Datums: 20.11.2022 23:47'],11/28/2022,100000,10,1,ha.,Aglonas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/valmiera/ajfdp.html,Valmiera un raj.,Komerciāla apbūve,NA,['Datums: 17.11.2022 12:38'],11/28/2022,100000,42.99,2326,m²,Rīgas 69 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/kuldiga/fchcx.html,Kuldīga un raj.,Zeme privātmājas būvēšanai,62010110188,['Datums: 14.11.2022 10:06'],11/28/2022,99000,6.62,14959,m²,Īvandes iela 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskiles-l-t/gmeoh.html,Ogre un raj.,Cits,7494 004 0435,['Datums: 28.11.2022 11:37'],11/28/2022,99000,16500,6,m²,Lāsītes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/rezekne-and-reg/kaunatas-pag/iodkh.html,Rēzekne un raj.,Fermeru saimniecības,78620060027,['Datums: 26.11.2022 12:34'],11/28/2022,98000,0.41,24,ha.,1 1
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/aaphm.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 09:01'],11/28/2022,98000,80.33,1220,m²,Viļņu iela 5 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valmiera-and-reg/kauguru-pag/fhboj.html,Valmiera un raj.,Komerciāla apbūve,96620020737,['Datums: 09.11.2022 17:32'],11/28/2022,98000,7.26,13500,m²,P20 20 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/melluzi/ahljl.html,Jūrmala,Zeme privātmājas būvēšanai,NA,['Datums: 24.11.2022 10:00'],11/28/2022,95000,118.75,800,m²,Mellužu pr 76 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/rucavas-pag/fkojh.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 09:26'],11/28/2022,95000,6.05,1.57,ha.,240m no jūras 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/vergales-pag/ggdgb.html,Liepāja un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 24.11.2022 08:29'],11/28/2022,95000,11.88,8000,m²,Viestura 22 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/liepaja-and-reg/grobina/djipe.html,Liepāja un raj.,Komerciāla apbūve,NA,['Datums: 23.11.2022 13:25'],11/28/2022,95000,5.59,1.7,ha.,Mazmaltuvītes 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/valka-and-reg/smiltenes-pag/gkoll.html,Valka un raj.,Lauksaimniecības zeme,94800050177,['Datums: 06.10.2022 13:02'],11/28/2022,95000,0.79,12,ha.,Līgas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/kokneses-pag/aknxn.html,Aizkraukle un raj.,Zeme privātmājas būvēšanai,32600130342,['Datums: 04.11.2022 18:35'],11/28/2022,92000,1.84,5,ha.,Skoliņas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/kuldiga-and-reg/rumbas-pag/gcfcf.html,Kuldīga un raj.,Komerciāla apbūve,NA,['Datums: 03.11.2022 15:01'],11/28/2022,92000,4.3,21400,m²,Ēnas 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/balvi-and-reg/rugaju-pag/bcfflo.html,Balvi un raj.,Lauksaimniecības zeme,38740070072,['Datums: 19.11.2022 10:51'],11/28/2022,90000,0.3,30,ha.,Zeme 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/balvi-and-reg/rugaju-pag/bcdemh.html,Balvi un raj.,Lauksaimniecības zeme,38740070072,['Datums: 11.11.2022 21:23'],11/28/2022,90000,0.3,30,ha.,Zeme 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jekabpils-and-reg/atasienes-pag/cbjfpc.html,Jēkabpils un raj.,Lauksaimniecības zeme,56460040029,['Datums: 19.11.2022 11:17'],11/28/2022,90000,0.6,15,ha.,Silavas 1 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgrivas-l-t/bchnh.html,Limbaži un raj.,Zeme privātmājas būvēšanai,66720120027,['Datums: 07.11.2022 13:32'],11/28/2022,90000,30,3000,m²,Meleku līcis 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/limbadzi-and-reg/salacgrivas-l-t/ddenj.html,Limbaži un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 31.10.2022 17:39'],11/28/2022,90000,3,30000,m²,Jūraslīči 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/gibulu-pag/djbxj.html,Talsi un raj.,Komerciāla apbūve,NA,['Datums: 24.11.2022 18:49'],11/28/2022,90000,1.8,5,ha.,Darba iela 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/talsi-and-reg/rojas-pag/bgbnx.html,Talsi un raj.,Komerciāla apbūve,88820081281,['Datums: 14.11.2022 16:08'],11/28/2022,90000,66.67,1350,m²,Selgas iela 5 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ludza-and-reg/ludza/aajdk.html,Ludza un raj.,Komerciāla apbūve,68010030148,['Datums: 02.11.2022 10:11'],11/28/2022,89900,9.79,9185,m²,Latgales iela 15 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/afemg.html,Ventspils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 28.11.2022 13:36'],11/28/2022,89000,30.08,2959,m²,Jubilejas 7 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/cgxhb.html,Cēsis un raj.,Komerciāla apbūve,NA,['Datums: 17.11.2022 12:39'],11/28/2022,86400,20,4320,m²,Lapsu 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/jurmala/dzintari/ijxml.html,Jūrmala,Komerciāla apbūve,13000082402,['Datums: 18.11.2022 14:18'],11/28/2022,85000,211.44,402,m²,Alojas iela 3 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/ligatnes-pag/ahekj.html,Cēsis un raj.,Zeme privātmājas būvēšanai,4262-004-0197,['Datums: 14.11.2022 12:36'],11/28/2022,85000,1.06,8,ha.,Bandenieki 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ogre-and-reg/ikskile/ddkdk.html,Ogre un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 23.11.2022 23:04'],11/28/2022,85000,25.25,3367,m²,Indrānu 46 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/blbix.html,Ventspils un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 22.11.2022 20:30'],11/28/2022,85000,4.25,2,ha.,Staldzene 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/aizkraukle-and-reg/jaunjelgava/eeioh.html,Aizkraukle un raj.,Lauksaimniecības zeme,32800010175,['Datums: 19.10.2022 11:25'],11/28/2022,84000,2.1,4,ha.,Bevoti 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/cesis-and-reg/cesis/adhdb.html,Cēsis un raj.,Zeme privātmājas būvēšanai,42010040423,['Datums: 14.11.2022 19:10'],11/28/2022,84000,75.74,1109,m²,Vaives iela 41a 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/lapmezciema-nov/aexxl.html,Tukums un raj.,Zeme privātmājas būvēšanai,NA,['Datums: 25.11.2022 13:53'],11/28/2022,80000,60.42,1324,m²,Zvīņu iela 23 
https://www.ss.com/msg/lv/real-estate/plots-and-lands/tukums-and-reg/zentenes-pag/hfmmx.html,Tukums un raj.,Cits,90960030122,['Datums: 25.11.2022 12:38'],11/28/2022,80000,2,4,ha.,1
https://www.ss.com/msg/lv/real-estate/plots-and-lands/ventspils-and-reg/ventspils/aojip.html,Ventspils un raj.,Komerciāla apbūve,27000040810,['Datums: 12.11.2022 16:17'],11/28/2022,80000,42.17,1897,m²,Lielā iela 10 
